H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f29997ffffff,N3,Corridors_2022_within_1.0km,85,Shrubland,"(np.float64(37.70272756069849), np.float64(22.334665862165796))",89,Shrubland,"(np.float64(37.70085249151739), np.float64(22.333324326420726))",0.23939163910175149
863f29997ffffff,N3,Corridors_2022_within_1.0km,44,Grassland,"(np.float64(37.73406800272549), np.float64(22.3327877121227))",51,Shrubland,"(np.float64(37.72844279518218), np.float64(22.330104640632563))",0.6676476056888307
863f29997ffffff,N3,Corridors_2022_within_1.0km,25,Shrubland,"(np.float64(37.74022894432054), np.float64(22.336275705059876))",47,Shrubland,"(np.float64(37.732996534622), np.float64(22.33493416931481))",0.8113989559566264
863f29997ffffff,N3,Corridors_2022_within_1.0km,96,Shrubland,"(np.float64(37.68732520671086), np.float64(22.373167938049253))",98,Shrubland,"(np.float64(37.68692340617205), np.float64(22.372228863027704))",0.094072818127811
863f29997ffffff,N3,Corridors_2022_within_1.0km,4,Shrubland,"(np.float64(37.74612201888972), np.float64(22.36189903779068))",24,Shrubland,"(np.float64(37.74049681134642), np.float64(22.362033191365185))",0.6244628772001682
863f29997ffffff,N3,Corridors_2022_within_1.0km,66,Shrubland,"(np.float64(37.70915636931941), np.float64(22.342715076636203))",75,Shrubland,"(np.float64(37.705966316556754), np.float64(22.33634887973688))",0.6637031150845879
863f29997ffffff,N3,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.73771099427735), np.float64(22.36525287715335))",39,Shrubland,"(np.float64(37.736478805958335), np.float64(22.359618427024063))",0.5151352702952471
863f29997ffffff,N3,Corridors_2022_within_1.0km,18,Shrubland,"(np.float64(37.74223794701458), np.float64(22.339629544422547))",35,Shrubland,"(np.float64(37.738621742165314), np.float64(22.340032005146067))",0.40293279215548783
863f29997ffffff,N3,Corridors_2022_within_1.0km,77,Shrubland,"(np.float64(37.70404380384286), np.float64(22.33223259388336))",84,Shrubland,"(np.float64(37.70272756069849), np.float64(22.329568026334535))",0.276687244888588
863f29997ffffff,N3,Corridors_2022_within_1.0km,8,Shrubland,"(np.float64(37.74558628483798), np.float64(22.359484273449556))",12,Shrubland,"(np.float64(37.744514816734494), np.float64(22.36176488421617))",0.23354910972425574
863f29997ffffff,N3,Corridors_2022_within_1.0km,56,Shrubland,"(np.float64(37.71777275865162), np.float64(22.409434121024262))",61,Shrubland,"(np.float64(37.710074770550975), np.float64(22.40569059746898))",0.9159493058545323
863f29997ffffff,N3,Corridors_2022_within_1.0km,58,Shrubland,"(np.float64(37.71049570444877), np.float64(22.34164184804015))",80,Shrubland,"(np.float64(37.70406689582785), np.float64(22.336409858634383))",0.8497004701018219
863f29997ffffff,N3,Corridors_2022_within_1.0km,59,Shrubland,"(np.float64(37.70977669295827), np.float64(22.351823398273773))",72,Shrubland,"(np.float64(37.70781703419005), np.float64(22.357606123406462))",0.5543638370387726
863f29997ffffff,N3,Corridors_2022_within_1.0km,78,Shrubland,"(np.float64(37.704870496905464), np.float64(22.334397555016782))",85,Shrubland,"(np.float64(37.70272756069849), np.float64(22.334665862165796))",0.23902033154269742
863f29997ffffff,N3,Corridors_2022_within_1.0km,62,Shrubland,"(np.float64(37.7102278374229), np.float64(22.348617833914503))",68,Shrubland,"(np.float64(37.70830812373748), np.float64(22.34429138113666))",0.43696700139156247
863f29997ffffff,N3,Corridors_2022_within_1.0km,22,Shrubland,"(np.float64(37.741367379180495), np.float64(22.340702773018602))",32,Shrubland,"(np.float64(37.73888960919118), np.float64(22.34378830523226))",0.38677574203252546
863f29997ffffff,N3,Corridors_2022_within_1.0km,70,Shrubland,"(np.float64(37.708419734998266), np.float64(22.334978887172976))",81,Shrubland,"(np.float64(37.703129361237295), np.float64(22.335873244336355))",0.5924561514215021
863f29997ffffff,N3,Corridors_2022_within_1.0km,30,Shrubland,"(np.float64(37.73915747621706), np.float64(22.33734893365593))",45,Shrubland,"(np.float64(37.73406800272549), np.float64(22.34378830523226))",0.8007943678931398
863f29997ffffff,N3,Corridors_2022_within_1.0km,70,Shrubland,"(np.float64(37.708419734998266), np.float64(22.334978887172976))",90,Open EV needleleaf,"(np.float64(37.70004889043977), np.float64(22.332519404973684))",0.9540668345696394
863f29997ffffff,N3,Corridors_2022_within_1.0km,81,Shrubland,"(np.float64(37.703129361237295), np.float64(22.335873244336355))",90,Open EV needleleaf,"(np.float64(37.70004889043977), np.float64(22.332519404973684))",0.4520792766678836
863f29997ffffff,N3,Corridors_2022_within_1.0km,3,Shrubland,"(np.float64(37.74565325159445), np.float64(22.360674886423304))",9,Shrubland,"(np.float64(37.74518448429917), np.float64(22.35680120195942))",0.3453498335663561
863f29997ffffff,N3,Corridors_2022_within_1.0km,26,Shrubland,"(np.float64(37.74022894432054), np.float64(22.36109411634364))",29,Shrubland,"(np.float64(37.73955927675586), np.float64(22.360423348471105))",0.09497399638253813
863f29997ffffff,N3,Corridors_2022_within_1.0km,3,Shrubland,"(np.float64(37.74565325159445), np.float64(22.360674886423304))",27,Shrubland,"(np.float64(37.73996107729467), np.float64(22.3623014985142))",0.6478461244109142
863f29997ffffff,N3,Corridors_2022_within_1.0km,3,Shrubland,"(np.float64(37.74565325159445), np.float64(22.360674886423304))",36,Shrubland,"(np.float64(37.73808600811357), np.float64(22.36176488421617))",0.8453771613805158
863f29997ffffff,N3,Corridors_2022_within_1.0km,33,Shrubland,"(np.float64(37.73888960919118), np.float64(22.359081812726036))",37,Shrubland,"(np.float64(37.73771099427735), np.float64(22.36525287715335))",0.5594496374308795
863f29997ffffff,N3,Corridors_2022_within_1.0km,44,Grassland,"(np.float64(37.73406800272549), np.float64(22.3327877121227))",46,Shrubland,"(np.float64(37.73326440164787), np.float64(22.334129247867768))",0.14812045046897704
863f29997ffffff,N3,Corridors_2022_within_1.0km,4,Shrubland,"(np.float64(37.74612201888972), np.float64(22.36189903779068))",10,Shrubland,"(np.float64(37.74505055078624), np.float64(22.358276891278994))",0.34066965999743754
863f29997ffffff,N3,Corridors_2022_within_1.0km,25,Shrubland,"(np.float64(37.74022894432054), np.float64(22.336275705059876))",42,Shrubland,"(np.float64(37.73500553731604), np.float64(22.33828800867748))",0.6062803728814404
863f29997ffffff,N3,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.74371121565688), np.float64(22.340568619444095))",42,Shrubland,"(np.float64(37.73500553731604), np.float64(22.33828800867748))",0.9869450495212828
863f29997ffffff,N3,Corridors_2022_within_1.0km,73,Shrubland,"(np.float64(37.70754916716418), np.float64(22.333324326420726))",91,Shrubland,"(np.float64(37.70004889043977), np.float64(22.334263401442275))",0.836571160389894
863f29997ffffff,N3,Corridors_2022_within_1.0km,44,Grassland,"(np.float64(37.73406800272549), np.float64(22.3327877121227))",55,Shrubland,"(np.float64(37.72790706113044), np.float64(22.330104640632563))",0.7235602228189838
863f29997ffffff,N3,Corridors_2022_within_1.0km,15,Shrubland,"(np.float64(37.743175481605135), np.float64(22.338422162251987))",19,Shrubland,"(np.float64(37.74197007998871), np.float64(22.346337223147888))",0.7103355808141659
863f29997ffffff,N3,Corridors_2022_within_1.0km,88,Shrubland,"(np.float64(37.70085249151739), np.float64(22.33158032995214))",89,Shrubland,"(np.float64(37.70085249151739), np.float64(22.333324326420726))",0.15379964643056326
863f29997ffffff,N3,Corridors_2022_within_1.0km,17,Grassland,"(np.float64(37.742800467768916), np.float64(22.354681575482214))",38,Shrubland,"(np.float64(37.736478805958335), np.float64(22.348886141063517))",0.8679014844641899
863f29997ffffff,N3,Corridors_2022_within_1.0km,18,Shrubland,"(np.float64(37.74223794701458), np.float64(22.339629544422547))",21,Grassland,"(np.float64(37.74183614647578), np.float64(22.338422162251987))",0.11538449909833953
863f29997ffffff,N3,Corridors_2022_within_1.0km,66,Shrubland,"(np.float64(37.70915636931941), np.float64(22.342715076636203))",70,Shrubland,"(np.float64(37.708419734998266), np.float64(22.334978887172976))",0.6870488320280157
863f29997ffffff,N3,Corridors_2022_within_1.0km,18,Shrubland,"(np.float64(37.74223794701458), np.float64(22.339629544422547))",30,Shrubland,"(np.float64(37.73915747621706), np.float64(22.33734893365593))",0.3966193630608866
863f29997ffffff,N3,Corridors_2022_within_1.0km,77,Shrubland,"(np.float64(37.70404380384286), np.float64(22.33223259388336))",79,Shrubland,"(np.float64(37.70393296231491), np.float64(22.329433872760028))",0.2471097872194605
863f29997ffffff,N3,Corridors_2022_within_1.0km,10,Shrubland,"(np.float64(37.74505055078624), np.float64(22.358276891278994))",26,Shrubland,"(np.float64(37.74022894432054), np.float64(22.36109411634364))",0.5899574970233505
863f29997ffffff,N3,Corridors_2022_within_1.0km,58,Shrubland,"(np.float64(37.71049570444877), np.float64(22.34164184804015))",75,Shrubland,"(np.float64(37.705966316556754), np.float64(22.33634887973688))",0.6859779013846983
863f29997ffffff,N3,Corridors_2022_within_1.0km,29,Shrubland,"(np.float64(37.73955927675586), np.float64(22.360423348471105))",39,Shrubland,"(np.float64(37.736478805958335), np.float64(22.359618427024063))",0.3491898862784648
863f29997ffffff,N3,Corridors_2022_within_1.0km,89,Shrubland,"(np.float64(37.70085249151739), np.float64(22.333324326420726))",90,Open EV needleleaf,"(np.float64(37.70004889043977), np.float64(22.332519404973684))",0.11399175511352266
863f29997ffffff,N3,Corridors_2022_within_1.0km,77,Shrubland,"(np.float64(37.70404380384286), np.float64(22.33223259388336))",88,Shrubland,"(np.float64(37.70085249151739), np.float64(22.33158032995214))",0.35884656211090676
863f29997ffffff,N3,Corridors_2022_within_1.0km,6,Shrubland,"(np.float64(37.74585415186385), np.float64(22.362569805663213))",37,Shrubland,"(np.float64(37.73771099427735), np.float64(22.36525287715335))",0.9342479955863627
863f29997ffffff,N3,Corridors_2022_within_1.0km,7,Shrubland,"(np.float64(37.74558628483798), np.float64(22.35478889834182))",11,Shrubland,"(np.float64(37.74275920176763), np.float64(22.36001001043073))",0.556971658713988
863f29997ffffff,N3,Corridors_2022_within_1.0km,7,Shrubland,"(np.float64(37.74558628483798), np.float64(22.35478889834182))",20,Shrubland,"(np.float64(37.742037046745175), np.float64(22.362167344939692))",0.760325674234225
863f29997ffffff,N3,Corridors_2022_within_1.0km,30,Shrubland,"(np.float64(37.73915747621706), np.float64(22.33734893365593))",31,Shrubland,"(np.float64(37.73915747621706), np.float64(22.34043446586959))",0.27196699098535554
863f29997ffffff,N3,Corridors_2022_within_1.0km,59,Shrubland,"(np.float64(37.70977669295827), np.float64(22.351823398273773))",67,Shrubland,"(np.float64(37.70915636931941), np.float64(22.347007991020423))",0.4301580085174364
863f29997ffffff,N3,Corridors_2022_within_1.0km,78,Shrubland,"(np.float64(37.704870496905464), np.float64(22.334397555016782))",80,Shrubland,"(np.float64(37.70406689582785), np.float64(22.336409858634383))",0.19860684130924808
