H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f299b7ffffff,N2,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.7728115040982), np.float64(22.370063559674126))",42,Shrubland,"(np.float64(37.76933029815959), np.float64(22.368986471380666))",0.3978692285799961
863f299b7ffffff,N2,Corridors_2022_within_1.0km,49,Shrubland,"(np.float64(37.76263567135456), np.float64(22.33761627483363))",96,Shrubland,"(np.float64(37.75424507242558), np.float64(22.33963581538387))",0.9481396279565705
863f299b7ffffff,N2,Corridors_2022_within_1.0km,101,Shrubland,"(np.float64(37.753798763971915), np.float64(22.34461734874112))",143,Grassland,"(np.float64(37.74683635209468), np.float64(22.34286708026425))",0.7880146488749085
863f299b7ffffff,N2,Corridors_2022_within_1.0km,61,Closed DC broadleaf,"(np.float64(37.75948919675619), np.float64(22.340510949622303))",70,Shrubland,"(np.float64(37.758351110199335), np.float64(22.343001716300932))",0.2532385121638446
863f299b7ffffff,N2,Corridors_2022_within_1.0km,21,Grassland,"(np.float64(37.774043315430326), np.float64(22.374371912847966))",34,Shrubland,"(np.float64(37.77198902137644), np.float64(22.376526089434886))",0.29666215690371284
863f299b7ffffff,N2,Corridors_2022_within_1.0km,13,Shrubland,"(np.float64(37.77589103242852), np.float64(22.375449001141426))",30,Shrubland,"(np.float64(37.772918618127086), np.float64(22.37760317772835))",0.3806074889159192
863f299b7ffffff,N2,Corridors_2022_within_1.0km,5,Shrubland,"(np.float64(37.781648411480845), np.float64(22.382584711085602))",26,Shrubland,"(np.float64(37.773704121005544), np.float64(22.378590508664022))",0.9493730184317785
863f299b7ffffff,N2,Corridors_2022_within_1.0km,92,Shrubland,"(np.float64(37.75486990426072), np.float64(22.340174359530597))",94,Shrubland,"(np.float64(37.75460211918852), np.float64(22.33815481898036))",0.1804351408390581
863f299b7ffffff,N2,Corridors_2022_within_1.0km,105,Shrubland,"(np.float64(37.753263193827514), np.float64(22.33855872709041))",113,Shrubland,"(np.float64(37.75272762368311), np.float64(22.34084753971401))",0.2102813925180836
863f299b7ffffff,N2,Corridors_2022_within_1.0km,64,Shrubland,"(np.float64(37.75969003556034), np.float64(22.36615911461033))",112,Shrubland,"(np.float64(37.75299540875531), np.float64(22.371006011930902))",0.8570607909019372
863f299b7ffffff,N2,Corridors_2022_within_1.0km,84,Shrubland,"(np.float64(37.75647661469393), np.float64(22.338827999163772))",90,Closed DC broadleaf,"(np.float64(37.75567325947733), np.float64(22.33963581538387))",0.11409699962604412
863f299b7ffffff,N2,Corridors_2022_within_1.0km,24,Shrubland,"(np.float64(37.77394959065506), np.float64(22.376458771416548))",39,Shrubland,"(np.float64(37.77066922352059), np.float64(22.37248700833441))",0.5049882319337046
863f299b7ffffff,N2,Corridors_2022_within_1.0km,116,Shrubland,"(np.float64(37.75165648339431), np.float64(22.34448271270444))",122,Shrubland,"(np.float64(37.74938031028059), np.float64(22.337885546906993))",0.6339198748961858
863f299b7ffffff,N2,Corridors_2022_within_1.0km,76,Shrubland,"(np.float64(37.75754775498273), np.float64(22.34044363160396))",86,Shrubland,"(np.float64(37.75647661469393), np.float64(22.344751984777805))",0.39783773554693197
863f299b7ffffff,N2,Corridors_2022_within_1.0km,95,Shrubland,"(np.float64(37.75401299202968), np.float64(22.336808458613532))",99,Shrubland,"(np.float64(37.75406654904412), np.float64(22.33855872709041))",0.1543569186001676
863f299b7ffffff,N2,Corridors_2022_within_1.0km,94,Shrubland,"(np.float64(37.75460211918852), np.float64(22.33815481898036))",103,Grassland,"(np.float64(37.753263193827514), np.float64(22.335866006356756))",0.2505364729856309
863f299b7ffffff,N2,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.77595797869657), np.float64(22.37760317772835))",31,Shrubland,"(np.float64(37.7728115040982), np.float64(22.370063559674126))",0.7504588148989161
863f299b7ffffff,N2,Corridors_2022_within_1.0km,146,Shrubland,"(np.float64(37.746166889414184), np.float64(22.34044363160396))",150,Shrubland,"(np.float64(37.74482796405317), np.float64(22.336808458613532))",0.3531745787503864
863f299b7ffffff,N2,Corridors_2022_within_1.0km,65,Shrubland,"(np.float64(37.75942225048814), np.float64(22.341655355934105))",76,Shrubland,"(np.float64(37.75754775498273), np.float64(22.34044363160396))",0.23385399185162484
863f299b7ffffff,N2,Corridors_2022_within_1.0km,106,Shrubland,"(np.float64(37.753263193827514), np.float64(22.350137426245105))",114,Shrubland,"(np.float64(37.75259373114701), np.float64(22.357003864115917))",0.6096589673346059
863f299b7ffffff,N2,Corridors_2022_within_1.0km,57,Shrubland,"(np.float64(37.760386276748065), np.float64(22.365755206500282))",72,Shrubland,"(np.float64(37.758351110199335), np.float64(22.367909383087206))",0.2950556074746093
863f299b7ffffff,N2,Corridors_2022_within_1.0km,17,Shrubland,"(np.float64(37.77522156974801), np.float64(22.374641184921334))",36,Shrubland,"(np.float64(37.77122913776247), np.float64(22.373392741672095))",0.4565753480965035
863f299b7ffffff,N2,Corridors_2022_within_1.0km,109,Closed DC broadleaf,"(np.float64(37.75299540875531), np.float64(22.34502125685117))",119,Grassland,"(np.float64(37.7501836654972), np.float64(22.336673822576852))",0.7991015071347803
863f299b7ffffff,N2,Corridors_2022_within_1.0km,128,Shrubland,"(np.float64(37.7482598411627), np.float64(22.359115524059675))",132,Shrubland,"(np.float64(37.74844306252789), np.float64(22.3540418713089))",0.44761208837340255
863f299b7ffffff,N2,Corridors_2022_within_1.0km,86,Shrubland,"(np.float64(37.75647661469393), np.float64(22.344751984777805))",135,Grassland,"(np.float64(37.74790749238349), np.float64(22.342059264044153))",0.9802589889312725
863f299b7ffffff,N2,Corridors_2022_within_1.0km,79,Shrubland,"(np.float64(37.757279969910535), np.float64(22.346232981181313))",96,Shrubland,"(np.float64(37.75424507242558), np.float64(22.33963581538387))",0.6718993276308344
863f299b7ffffff,N2,Corridors_2022_within_1.0km,98,Shrubland,"(np.float64(37.754334334116315), np.float64(22.351618422648613))",109,Closed DC broadleaf,"(np.float64(37.75299540875531), np.float64(22.34502125685117))",0.6000712130093905
863f299b7ffffff,N2,Corridors_2022_within_1.0km,139,Shrubland,"(np.float64(37.74737192223908), np.float64(22.36360102991336))",147,Shrubland,"(np.float64(37.74603299687808), np.float64(22.354715051492313))",0.797129418785284
863f299b7ffffff,N2,Corridors_2022_within_1.0km,90,Closed DC broadleaf,"(np.float64(37.75567325947733), np.float64(22.33963581538387))",105,Shrubland,"(np.float64(37.753263193827514), np.float64(22.33855872709041))",0.28383863724781494
863f299b7ffffff,N2,Corridors_2022_within_1.0km,131,Grassland,"(np.float64(37.74797443865154), np.float64(22.3413187658424))",143,Grassland,"(np.float64(37.74683635209468), np.float64(22.34286708026425))",0.18594864736609776
863f299b7ffffff,N2,Corridors_2022_within_1.0km,50,Grassland,"(np.float64(37.762367886282355), np.float64(22.344751984777805))",69,Shrubland,"(np.float64(37.75813688214158), np.float64(22.33915112565181))",0.6812542448609812
863f299b7ffffff,N2,Corridors_2022_within_1.0km,56,Shrubland,"(np.float64(37.76129674599355), np.float64(22.36817865516057))",112,Shrubland,"(np.float64(37.75299540875531), np.float64(22.371006011930902))",0.9544731607887678
863f299b7ffffff,N2,Corridors_2022_within_1.0km,9,Shrubland,"(np.float64(37.77682828018122), np.float64(22.375314365104746))",37,Shrubland,"(np.float64(37.77066922352059), np.float64(22.368986471380666))",0.8821125487765128
863f299b7ffffff,N2,Corridors_2022_within_1.0km,101,Shrubland,"(np.float64(37.753798763971915), np.float64(22.34461734874112))",120,Shrubland,"(np.float64(37.7503175580333), np.float64(22.35134915057525))",0.7079873733731851
863f299b7ffffff,N2,Corridors_2022_within_1.0km,80,Shrubland,"(np.float64(37.757279969910535), np.float64(22.347848613621505))",97,Shrubland,"(np.float64(37.754334334116315), np.float64(22.347444705511457))",0.32887339492211426
863f299b7ffffff,N2,Corridors_2022_within_1.0km,12,Shrubland,"(np.float64(37.77598029411925), np.float64(22.37280115908667))",42,Shrubland,"(np.float64(37.76933029815959), np.float64(22.368986471380666))",0.8110124473224537
863f299b7ffffff,N2,Corridors_2022_within_1.0km,72,Shrubland,"(np.float64(37.758351110199335), np.float64(22.367909383087206))",93,Shrubland,"(np.float64(37.75486990426072), np.float64(22.368986471380666))",0.39787271298411253
863f299b7ffffff,N2,Corridors_2022_within_1.0km,91,Shrubland,"(np.float64(37.7553459666113), np.float64(22.34663688929136))",106,Shrubland,"(np.float64(37.753263193827514), np.float64(22.350137426245105))",0.3854894754700858
